,Outlier,comment_count,down_votes,post_id,reputation,score,up_votes,user_id,view_count,views
162,score,2,70,31138288,3704,-1,157,1373484,19,306
168,score,0,0,35488803,355,-2,27,5511290,20,52
170,score,1,242,29592171,39423,1,2998,199700,16,6794
173,score,1,22,30578717,4727,1,333,478176,15,800
178,score,1,2,30817167,495,-2,53,2627859,16,116
191,score,0,6,32795869,7054,1,41,732379,17,264
202,score,1,50,35550853,34643,1,593,5975,10,2076
203,score,0,50,35506062,34643,1,593,5975,20,2076
206,score,0,17,35454276,3198,1,170,63286,15,396
210,score,0,32,37211628,4092,2,1333,1517244,18,221
212,score,0,48,37390645,3103,2,353,1847261,14,168
214,score,2,0,26780835,479,1,103,3965274,13,48
218,score,2,461,37642104,187688,4,3899,324584,18,27257
219,score,1,1,36285705,1533,1,957,394639,14,150
221,score,0,6,37501449,409,1,25,946368,17,31
227,score,5,41,30095932,6573,1,315,1957849,18,765
232,score,0,0,37593683,133,1,6,671692,16,24
238,score,0,1,36740155,244,2,33,4948368,15,73
243,score,2,0,34413484,485,1,27,419426,20,66
249,score,0,22,32996113,2202,1,61,2061989,14,334
255,score,0,4,37762433,6343,-1,22,460407,11,501
263,score,2,2,36812575,592,1,37,2332946,12,52
265,score,0,0,36991657,131,1,205,2363767,16,23
272,score,0,0,37136021,874,1,2,228674,18,147
274,score,0,46,35257135,18845,1,523,340819,10,828
275,score,0,46,34048849,18845,1,523,340819,18,828
290,score,0,0,36345476,117,-1,83,5525895,18,36
291,score,0,14,35507352,1219,1,98,128167,18,185
293,score,4,12,36741987,6125,1,88,296346,20,206
294,score,1,4,35706028,950,1,250,540768,19,129
295,score,0,47,20571259,5589,1,470,546060,9,560
301,score,0,7,36261507,6878,1,231,1603711,15,482
305,score,3,0,35489051,316,-1,71,2729853,20,29
307,score,0,15,36612777,985,2,222,3571652,16,211
314,score,0,14,37254694,2543,2,219,190701,20,207
331,score,0,30,37730758,3812,-1,85,1067946,12,414
332,score,0,2,37565613,229,3,96,1729635,13,23
338,score,0,44,36560782,352,1,98,1094636,19,72
341,score,2,0,35324933,1147,-1,17,1730723,17,105
343,score,0,0,35777395,1147,1,17,1730723,17,105
352,score,0,21,37191403,964,1,200,5973797,19,114
357,score,0,28,29207658,1509,1,1947,486561,15,239
360,score,1,3,32460582,1494,1,13,591175,16,94
361,score,1,97,25306834,29043,1,625,898289,12,1786
368,score,0,1,34840928,219,1,28,144581,11,64
373,score,0,5,34901675,884,1,48,448260,20,134
375,score,0,5,32800957,3532,1,61,657676,20,254
376,score,0,5,35672848,3532,1,61,657676,19,254
380,score,0,0,37402034,111,-2,1,1069538,20,15
383,score,1,1,23910293,3336,1,820,2419808,18,342
384,score,0,1,34849789,3336,1,820,2419808,17,342
385,score,0,3,36099072,804,1,16,2800005,17,22
391,score,1,0,36729208,2098,1,10,138630,19,316
392,score,1,25,28415289,1740,-1,179,498090,18,249
394,score,0,959,33758207,7332,-1,324,630780,15,628
400,score,2,1,21533533,281,1,11,1286484,16,40
406,score,0,12,35572891,890,1,90,3979630,20,70
414,score,1,5,34050032,2777,1,122,3568,18,558
415,score,0,50,36691114,27417,1,971,436028,19,2815
423,score,0,0,35951816,2301,1,7,1203146,17,206
424,score,1,0,36499707,2301,1,7,1203146,20,206
426,score,0,11,28297617,1397,1,496,1613695,15,100
434,score,5,1,37257918,1655,-3,113,1691735,19,213
436,score,0,10,37754334,4498,1,179,2257093,15,726
440,score,0,3,32865410,2696,1,67,2686197,20,164
443,score,0,0,36288730,1033,1,69,3346628,17,137
448,score,0,0,36659910,1345,-1,48,4257468,18,87
455,score,0,0,28773910,69,1,1,469266,14,23
460,score,0,2,35895913,2475,1,425,1778169,19,531
475,score,0,44,37053978,2365,1,155,596841,20,443
489,score,0,26,26670652,11425,1,2805,27756,18,4847
514,score,0,7,33542549,2959,1,99,2277139,14,319
524,score,1,0,37505897,29,-4,0,5089944,15,19
533,score,1,0,37714356,37,-1,0,2665552,13,27
537,score,0,11,35179686,3496,1,561,4202984,7,243
541,score,1,80,36517808,17916,1,421,87739,16,1046
543,score,0,0,32363040,2081,2,106,726150,13,329
545,score,0,22,23653190,20898,1,3528,2120261,20,917
548,score,0,12,37240492,6812,-1,567,3894430,19,176
549,score,0,12,35307030,6812,1,567,3894430,19,176
552,score,5,0,33566938,309,1,6,5530683,17,35
559,score,0,730,35873641,79076,1,2571,102441,19,6176
563,score,0,1,37435875,274,1,18,545482,19,28
564,score,0,9,35254681,1324,1,45,582836,20,313
574,score,1,39,37012837,966,-1,86,1807486,19,164
578,score,0,2,37634872,376,1,31,405095,20,35
584,score,0,34,37550152,2207,1,174,1243790,18,317
591,score,0,9,31319847,1823,1,49,4887407,20,131
593,score,0,9,36676465,1823,1,49,4887407,14,131
601,score,1,0,34228021,508,-1,27,174339,20,87
604,score,0,1,36690228,2691,1,378,299138,19,530
610,score,1,3,37768894,1822,1,108,422624,13,225
611,score,0,3,25116051,267,1,46,2573629,17,69
613,score,0,0,37344931,59,1,10,6050076,8,26
614,score,0,16,37544056,35728,1,647,274,20,1930
621,score,0,47,37271184,678,-1,305,1006869,18,199
624,score,1,16,33804893,15680,1,474,1606323,16,692
625,score,0,16,37654098,15680,1,474,1606323,14,692
628,score,0,15,33484046,3971,-2,64,1874138,18,210
634,score,0,53,35864852,22546,-1,455,11755,18,2372
637,score,1,53,35486262,22546,-1,455,11755,15,2372
644,score,0,53,37676475,22546,1,455,11755,14,2372
645,score,0,53,35853378,22546,1,455,11755,17,2372
651,score,2,7,28943325,13155,1,1669,876497,20,1277
652,score,0,11,33808285,325,1,31,980026,20,30
656,score,0,11,35485275,2278,1,365,1369663,17,112
660,score,0,2,34276741,274,1,22,2942966,19,15
661,score,0,3,30084170,6394,1,1686,3240381,16,608
665,score,1,0,37572138,831,2,65,4075494,14,60
669,score,2,940,33551590,71341,-1,2823,561309,16,4379
695,score,0,0,22228958,89,-2,3,1079135,18,32
698,score,0,3,36981248,997,1,90,1182608,18,176
699,score,1,3,37227165,997,1,90,1182608,20,176
710,score,0,0,35539128,55,1,19,4339664,19,15
721,score,3,0,37690793,127,-1,12,2422218,17,39
748,score,0,598,37120260,3386,-1,319,1041364,14,367
750,score,1,11,36328586,10118,1,1777,1281576,13,383
754,score,4,948,36944517,6667,1,1093,1477407,19,1136
762,score,0,157,36567690,2204,1,97,4141176,14,286
766,score,0,157,29508489,2204,-1,97,4141176,20,286
772,score,0,9,4238213,13834,1,1623,6486,17,997
773,score,0,42,31404696,3732,1,741,11801,14,361
774,score,0,41,35951360,15731,1,359,119790,18,862
775,score,1,235,36464291,26890,2,649,458742,17,1575
779,score,2,235,36608659,26890,2,649,458742,19,1575
782,score,4,235,36912477,26890,1,649,458742,17,1575
788,score,0,13,37622801,650,-1,81,4578345,17,82
793,score,1,32,35338092,3555,1,189,456242,20,246
797,score,0,3,36519972,1367,1,36,1273906,16,79
799,score,1,64,35725627,4335,3,2143,1543300,18,335
805,score,1,0,35671431,99,1,0,5990570,20,20
808,score,1,2,37570053,1718,1,49,541667,16,132
818,score,3,24,37712798,5150,-1,1157,3632206,18,1066
822,score,2,24,36527550,5150,1,1157,3632206,19,1066
826,score,0,24,35491655,5150,1,1157,3632206,20,1066
827,score,2,1,34049542,560,-1,37,3984496,19,80
830,score,0,0,37641943,663,1,45,260477,16,47
842,score,3,0,29273409,5,-2,0,1421774,19,55
853,score,0,0,37349101,558,-1,178,1195207,13,44
861,score,3,28,37206982,4860,1,225,1305699,19,277
870,score,0,21,31473316,2820,1,157,102147,16,362
876,score,2,84,35414416,30812,1,925,310121,20,1577
884,score,0,0,37614273,111,-3,1,2349791,15,33
890,score,1,55,37299878,29477,1,4511,97614,13,2307
895,score,1,0,28996176,195,1,13,381907,15,26
896,score,0,25,31029014,4961,3,255,386465,17,270
898,score,0,4,19569205,464,1,7,685615,19,99
900,score,4,22,34422067,5059,1,165,873139,13,500
912,score,0,7,37225479,601,1,34,6005085,15,70
913,score,0,8,34450774,32400,1,2069,18706,17,2164
914,score,0,8,31229302,32400,1,2069,18706,17,2164
916,score,2,2,23892947,5739,-2,164,328765,20,300
920,score,0,3,22407739,786,1,89,1365764,19,240
924,score,1,7,37097847,529,1,646,3427461,16,47
931,score,2,5,36890299,5984,1,315,3581788,20,677
935,score,0,0,34203629,207,1,18,3582842,18,69
938,score,1,2,37687647,2452,1,104,195866,16,147
939,score,0,0,7957179,1881,1,10,333411,18,134
945,score,0,5,36274728,1240,1,195,1046769,15,48
946,score,0,0,29550529,207,1,25,1537736,19,68
955,score,0,0,32988781,509,1,48,3574178,20,50
971,score,7,10,36917146,12209,1,192,222151,16,953
986,score,3,0,37279932,107,-1,12,1889622,16,68
989,score,1,8,36705627,1839,2,398,2550349,20,178
998,score,0,4,37564581,359,1,14,2872408,15,31
1000,score,0,4,37324959,359,1,14,2872408,19,31
1004,score,0,0,37073514,71,1,2,1753295,17,0
1005,score,0,0,32611955,25,1,0,5342829,17,1
1008,score,1,0,34694719,29,-3,0,5678873,13,2
1018,score,1,0,36803983,17,2,0,6242692,17,4
1019,score,0,0,28728619,29,-1,0,971768,11,5
1021,score,0,0,35583358,55,1,3,3482838,14,5
1026,score,0,0,32692711,27,1,0,4083332,18,6
1028,score,8,0,29416967,36,1,15,3747674,17,6
1032,score,0,0,37392529,139,1,1,609506,19,7
1038,score,0,17,36988899,151,-1,10,3749729,12,7
1041,score,7,0,31614780,69,1,5,5078761,16,8
1044,score,1,0,37442918,53,-1,0,1329417,10,8
1046,score,0,0,36774134,109,1,2,6236430,17,9
1047,score,4,0,35367097,43,-1,4,5845920,16,9
1056,score,1,0,36764905,140,1,0,1474603,20,11
1060,score,0,0,33230454,105,1,6,5336859,18,11
1065,score,0,0,36723339,153,2,4,713306,17,11
1066,score,2,0,36178551,323,1,9,5234730,13,11
1067,score,0,0,33434521,167,2,30,552847,15,12
1070,score,4,0,37455111,145,-1,38,1761503,18,12
1073,score,5,0,37354309,123,1,12,464710,18,12
1076,score,4,0,34963144,39,1,0,2487280,18,13
1077,score,1,0,33768876,81,-1,4,4991153,19,13
1082,score,1,0,29883198,179,-1,12,1432790,19,14
1088,score,0,0,36367891,71,1,5,1607383,19,14
1094,score,1,0,33173359,1,-2,0,5454261,18,0
1108,score,1,0,33761508,1,-1,0,5572835,20,1
1110,score,2,0,33224737,1,-1,0,5464741,18,1
1119,score,0,0,36678090,1,-2,0,6216274,15,3
1120,score,1,0,36873807,1,-2,0,6216274,14,3
1139,score,0,0,37418137,9,-3,0,6371695,16,6
1143,score,0,0,36448734,11,1,0,2608644,19,0
1145,score,0,0,23111791,11,1,0,3541517,20,3
1146,score,4,0,29880472,11,1,0,2562054,13,3
1148,score,1,0,33892399,11,1,0,2993670,10,6
1149,score,0,0,37373367,11,-2,0,6076578,6,8
1157,score,0,0,37690902,13,1,0,6437549,15,0
1163,score,1,0,37047816,13,1,0,6294858,17,8
1166,score,0,0,33834737,21,1,0,5587036,17,16
1167,score,2,0,37572324,21,-1,0,5975154,18,29
1176,score,0,0,37163312,21,-1,12,2504556,9,10
1180,score,4,0,37436395,23,-1,0,3060940,9,38
1181,score,0,0,33506605,23,1,0,5521462,16,1
1184,score,2,0,33043768,23,1,0,1301329,15,11
1185,score,0,0,34301335,31,-1,0,969507,20,24
1187,score,0,0,35319646,41,-1,7,3348196,17,21
1188,score,1,0,35686303,41,-1,7,3348196,20,21
1197,score,0,3,33336278,345,1,45,1566860,19,36
1206,score,3,1,37361267,240,-1,70,5102848,13,87
1207,score,0,15,35721195,389,1,19,5545947,17,86
1213,score,0,6,34919959,2915,1,80,400406,16,285
1220,score,0,962,31840847,26919,-1,6113,495796,19,5170
1224,score,2,0,36918160,977,1,79,654445,16,162
1236,score,4,0,37700484,440,1,27,2221770,13,25
1254,score,0,0,34686600,384,1,139,25102,19,90
1259,score,0,79,37377625,2805,1,197,1410918,20,246
1262,score,0,0,32894558,339,2,3,2110426,17,14
1264,score,0,0,37217465,189,1,10,5540570,12,22
1266,score,0,11,24261972,3110,1,406,265431,16,488
1267,score,3,11,35721007,3110,1,406,265431,15,488
1268,score,3,11,33942986,3110,1,406,265431,18,488
1272,score,2,4,37158768,1990,1,255,604435,19,55
1277,score,8,434,35481583,4693,2,753,5897602,19,795
1281,score,5,434,35428222,4693,1,753,5897602,19,795
1286,score,0,0,36747988,186,1,9,743783,20,54
1297,score,1,2,32906818,2185,1,239,58005,15,217
1299,score,0,9,34859324,5524,1,122,192313,12,246
1305,score,1,0,33876569,368,1,22,1534500,18,92
1308,score,1,556,35913125,5394,1,529,2283946,16,1032
1316,score,2,42,17942635,46915,1,845,20400,19,3414
1321,score,2,5,28217208,10471,2,469,1622847,17,677
1327,score,1,0,27544405,1009,1,1,193798,12,64
1334,score,0,5,36177596,8493,1,604,1564065,19,2385
1338,score,0,1,37277758,1558,1,84,2858948,15,189
1346,score,1,0,37434577,223,-3,7,6319641,13,19
1349,score,1,0,33366653,5229,1,57,97925,18,365
1350,score,4,0,35557292,5229,1,57,97925,17,365
1353,score,1,14,37563827,3815,1,1137,196533,19,186
1355,score,0,449,24123905,21315,1,1037,229792,17,2092
1361,score,1,6,23942030,1445,1,609,2911232,18,228
1365,score,1,9,35399168,868,1,105,3511639,14,197
1366,score,0,0,34610232,101,1,4,3932921,16,36
1368,score,0,1,37347197,1570,1,348,5562045,16,120
1380,score,0,0,36826621,29,-2,7,1446358,18,42
1382,score,0,27,36918769,573,1,52,4447297,19,98
1389,score,0,10,32632906,11726,3,320,122033,16,1457
1391,score,0,23,32477349,11623,1,519,180420,20,805
1394,score,3,6,36730195,735,1,41,357747,15,127
1395,score,3,20,37391563,1508,-1,112,479129,18,97
1397,score,0,1,32527424,723,1,13,2888307,20,52
1413,score,2,1329,36958593,17774,2,234,620444,20,2624
1419,score,5,0,37425466,81,-1,2,6305574,14,31
1424,score,5,71,35061670,11377,1,1658,283538,20,1549
1426,score,0,71,35802925,11377,1,1658,283538,20,1549
1427,score,0,71,35196573,11377,2,1658,283538,14,1549
1430,score,6,0,35813179,1958,1,48,1134275,8,202
1435,score,0,7,37593273,1197,2,474,2253888,16,397
1441,score,1,0,36461365,142,-1,33,4977435,18,42
1467,score,0,5,37207282,12781,1,423,734463,19,531
1471,score,1,0,36943748,616,1,9,1089550,17,51
1476,score,1,0,35897098,243,1,108,1546292,20,52
1484,score,0,0,35526306,185,1,2,5173262,17,20
1490,score,0,1,37409620,3803,-1,252,972501,20,420
1492,score,3,1,26689297,3915,1,724,1572408,19,255
1493,score,0,26,20020331,854,2,170,2136579,20,103
1497,score,0,58,19536222,3824,1,142,2346961,15,330
1501,score,0,3,37187248,1220,1,23,2987400,15,94
1507,score,1,168,37551796,20437,1,536,42106,14,2845
1511,score,0,65,37141463,4542,-1,39,1061257,18,216
1515,score,0,2,25201037,172,2,27,1318240,13,37
1518,score,0,3,37464287,1912,1,2040,3410518,12,269
1519,score,0,1,37613041,1540,-2,127,4172979,10,57
1523,score,0,5,37073344,822,1,455,138594,8,94
1526,score,2,4,36484992,1804,1,85,2319804,17,181
1538,score,2,6,36774451,2356,1,124,339197,17,187
1573,score,0,7,37379913,5272,1,602,402231,18,404
1574,score,0,7,37379956,5272,1,602,402231,13,404
1576,score,0,0,35922274,1607,1,14,438853,6,114
1582,score,1,0,35826730,278,1,6,1119644,18,54
1583,score,0,0,36247089,278,1,6,1119644,15,54
1585,score,0,109,35428649,2643,1,295,1659527,20,122
1590,score,4,10,37038066,10304,1,2402,2270404,20,421
1629,score,5,7,37747522,1482,1,81,1049464,17,61
1632,score,0,0,35437648,268,-1,29,3067878,16,18
1636,score,0,2,37329892,221,-2,15,5078967,12,38
1644,score,0,15,30177152,55182,1,98,343204,6,2363
1691,score,0,2,37116679,465,2,46,5507446,20,95
1694,score,1,2,35937253,5809,1,136,477489,20,330
1696,score,3,3,37656361,816,1,50,1677045,18,106
1708,score,0,0,37599280,1591,-1,95,232043,10,103
1721,score,0,24,35172930,6467,1,187,726965,15,684
1728,score,6,24,37595330,6467,1,187,726965,16,684
1733,score,0,10,37593270,23084,1,297,1319998,17,1495
1735,score,2,20,36575432,3309,1,186,1894453,20,165
1739,score,0,20,25647412,3309,1,186,1894453,20,165
1748,score,1,0,30006098,165,2,4,4470516,11,39
1749,score,0,314,36071704,2375,-2,1205,5111870,15,709
1763,score,0,0,33697637,25,1,3,4850972,18,27
1765,score,0,5,35106627,24507,1,61,275501,20,364
1766,score,0,1,33843525,689,1,27,296988,16,152
1771,score,0,1,20047925,1658,1,212,971412,17,156
1774,score,2,16,35793876,14031,1,2543,1327651,18,894
1785,score,1,0,35011732,189,1,6,4859629,14,28
1788,score,2,0,36211754,138,1,1,4981694,19,21
1800,score,0,8,24303328,1299,1,574,1997581,20,56
1816,score,0,0,22968483,145,1,0,1057026,20,44
1820,score,0,36,33098090,1421,1,155,2250361,20,226
1827,score,1,2,37575166,5537,1,2347,2550114,16,233
1834,score,0,1,36979738,514,-1,33,241593,18,93
1837,score,1,0,37765956,1131,2,1,1484573,6,82
1839,score,2,1,35934118,421,1,825,1517321,18,63
1843,score,0,0,37749837,1152,1,18,2890451,19,151
1847,score,0,2,37097405,1023,1,39,4916475,16,103
1849,score,3,2,35003495,1023,1,39,4916475,20,103
1851,score,0,2,37484224,642,1,37,5878789,16,42
1857,score,0,2,37046780,6132,1,181,712506,16,357
1870,score,1,0,34638674,3025,1,152,1304016,20,273
1871,score,3,0,37730362,3025,-1,152,1304016,10,273
1873,score,2,0,35159593,3025,-1,152,1304016,20,273
1880,score,2,0,25513304,85,1,22,1552404,17,24
1899,score,0,0,34020353,13869,1,366,385563,19,1060
1905,score,0,4,35135996,932,2,771,1030580,13,163
1909,score,0,2,37678218,4311,1,93,1068497,19,178
1924,score,1,5,37305581,984,-1,137,217953,14,85
1933,score,1,4,37681540,634,1,70,1972453,15,48
1938,score,4,0,36746252,89,1,2,3960873,16,40
1939,score,0,0,34003480,89,1,2,3960873,15,40
1943,score,0,3624,36766798,19668,2,2290,70345,20,2877
1948,score,0,10,36899310,2656,2,259,1646372,18,161
1951,score,3,0,33723611,172,1,27,5558115,17,49
1961,score,0,2,37005477,1102,1,172,285549,13,124
1967,score,0,10,28415186,613,1,136,716161,19,103
1969,score,2,1,32010132,346,1,106,1821242,12,93
1985,score,0,42,26567762,21155,1,1006,442351,17,1225
1989,score,2,42,32571234,21155,1,1006,442351,20,1225
1998,score,0,1,36015482,1190,1,69,1130260,14,61
2000,score,0,1,33993680,1250,-2,29,1872530,17,64
2004,score,0,1,33571614,842,-1,81,2810014,17,135
2014,score,0,29,35976106,6199,1,414,595305,14,1272
2018,score,4,86,33902553,6625,1,659,1100874,20,767
2019,score,2,86,37680122,6625,2,659,1100874,17,767
2032,score,0,28,36497252,693,1,178,6155692,20,75
2033,score,0,28,37037808,693,1,178,6155692,13,75
2035,score,0,36,28203036,11002,1,144,17440,12,686
2040,score,0,8,37249167,6794,-1,162,48659,4,488
2042,score,1,1,36947339,2584,1,77,221434,12,266
2056,score,2,0,35795018,211,2,10,4366879,19,31
2065,score,1,102,33997496,9272,-1,1728,39722,19,1250
2077,score,2,0,35071660,1810,1,187,1176660,14,232
2082,score,0,0,37225967,407,1,39,2505757,10,40
2084,score,0,0,35904971,27,1,0,5878721,16,17
2085,score,0,6,33734985,15351,1,316,428404,18,641
2087,score,1,10,32248444,2492,1,318,1173776,20,182
2089,score,0,7,32968275,2331,2,596,1759687,20,222
2092,score,2,5,21902865,1139,1,144,2909759,15,141
2095,score,2,9,31674242,9166,1,180,722180,16,709
2096,score,4,29,24576355,7033,1,162,876937,15,440
2099,score,0,0,32347669,149,1,55,1630136,16,40
2100,score,0,0,33218309,149,1,55,1630136,7,40
2110,score,2,1,37225606,140,-1,19,4773863,10,17
2111,score,1,0,37719693,457,-1,58,5020874,19,119
2129,score,0,0,36302663,71,1,64,4222145,19,21
2138,score,0,0,36252527,183,1,18,5740672,20,28
2139,score,0,46,26648659,48375,1,1526,11898,16,2398
2140,score,0,46,36445618,48375,1,1526,11898,17,2398
2141,score,0,595,30827959,22540,1,2471,15371,17,1276
2149,score,0,0,35458496,1756,1,49,1526032,18,188
2152,score,0,0,37663556,394,1,15,2096348,9,36
2157,score,0,4,33754832,2700,1,1171,199111,16,117
2165,score,4,0,26663431,331,-1,28,2126810,16,115
2166,score,1,13,37393873,226,1,17,2618700,14,18
2171,score,0,4,33147031,3024,1,193,120403,18,417
2172,score,3,12,23708856,897,1,144,134118,17,103
2184,score,0,19,15217180,806,1,56,1209947,20,87
2185,score,0,4,37565991,928,1,18,2083055,8,78
2187,score,0,6,37680750,1683,1,453,2386548,17,101
2195,score,0,0,28684423,281,1,32,4206036,18,26
2206,score,1,30,35086995,7290,-1,492,221342,15,480
2208,score,4,3,30326930,1046,1,39,526428,11,48
2212,score,1,0,36161942,1176,1,33,1948625,13,61
2214,score,2,19,36618994,853,1,262,2314659,19,38
2236,score,0,0,26907016,1077,1,16,1058543,18,182
2237,score,0,3,21352888,2331,1,15,2596477,16,140
2238,score,0,0,36088117,821,1,198,3611812,16,98
2241,score,0,0,37730507,15,-1,0,6446094,8,2
2248,score,0,0,37463052,101,-1,0,6385863,17,3
2249,score,0,0,37748255,33,1,1,6427984,9,3
2252,score,0,0,35612984,60,1,10,2851730,19,4
2254,score,1,0,29189897,35,-2,1,4673637,16,4
2255,score,0,0,33882330,39,1,0,4867351,10,5
2263,score,3,0,35750407,48,-2,51,6008400,15,6
2269,score,0,0,36758138,153,1,25,6086982,19,7
2271,score,0,0,34267775,63,1,2,2075767,14,7
2272,score,0,0,35695009,59,1,2,5887829,20,7
2277,score,1,0,36046457,35,1,46,5700339,19,8
2282,score,0,0,34973983,51,1,0,2733145,18,9
2287,score,2,0,37663219,58,-1,1,6426220,15,9
2288,score,3,0,37664833,58,-1,1,6426220,16,9
2289,score,0,0,33600109,85,-1,6,3933207,17,10
2292,score,0,0,36498895,5,-1,0,1654996,13,10
2295,score,0,0,30121544,85,1,2,3003819,18,11
2300,score,0,0,35842586,53,2,7,3845143,15,12
2306,score,0,0,37429051,93,1,8,3764923,17,13
2309,score,5,0,29373483,83,-1,1,4534218,17,13
2310,score,4,0,35769692,1,-1,0,5986483,20,17
